Source File: C:\Users\Temp\Desktop\MINILOG 2018\Minilog-TD_4338_20180907_1.vld
Source Device: Minilog-TD-4338
Study Description: GP274F
Minilog Initialized: 2018-09-07 09:11:29 (UTC-3)
Study Start Time: 2018-09-07 09:11:29
Study Stop Time: 2018-09-07 10:01:38
Sample Interval: 00:00:01
Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Depth (m)
2018-09-07,09:12:30,20.62,-1.99
2018-09-07,09:12:31,20.62,-1.99
2018-09-07,09:12:32,20.62,-1.99
2018-09-07,09:12:33,20.62,0.00
2018-09-07,09:12:34,20.62,0.00
2018-09-07,09:12:35,20.62,-1.99
2018-09-07,09:12:36,20.62,-1.99
2018-09-07,09:12:37,20.62,-1.99
2018-09-07,09:12:38,20.62,-1.99
2018-09-07,09:12:39,20.62,-1.99
2018-09-07,09:12:40,20.62,0.00
2018-09-07,09:12:41,20.62,-1.99
2018-09-07,09:12:42,20.62,-1.99
2018-09-07,09:12:43,20.62,-1.99
2018-09-07,09:12:44,20.62,0.00
2018-09-07,09:12:45,20.62,-1.99
2018-09-07,09:12:46,20.62,-1.99
2018-09-07,09:12:47,20.62,-1.99
2018-09-07,09:12:48,20.62,-1.99
2018-09-07,09:12:49,20.62,-1.99
2018-09-07,09:12:50,20.62,-1.99
2018-09-07,09:12:51,20.62,-1.99
2018-09-07,09:12:52,20.62,-1.99
2018-09-07,09:12:53,20.62,-1.99
2018-09-07,09:12:54,20.62,0.00
2018-09-07,09:12:55,20.62,0.00
2018-09-07,09:12:56,20.62,-1.99
2018-09-07,09:12:57,20.62,-1.99
2018-09-07,09:12:58,20.62,-1.99
2018-09-07,09:12:59,20.62,0.00
2018-09-07,09:13:00,20.62,0.00
2018-09-07,09:13:01,20.62,0.00
2018-09-07,09:13:02,20.62,-1.99
2018-09-07,09:13:03,20.62,-1.99
2018-09-07,09:13:04,20.62,-1.99
2018-09-07,09:13:05,20.62,-1.99
2018-09-07,09:13:06,20.62,-1.99
2018-09-07,09:13:07,20.62,-1.99
2018-09-07,09:13:08,20.62,0.00
2018-09-07,09:13:09,20.62,-1.99
2018-09-07,09:13:10,20.62,-1.99
2018-09-07,09:13:11,20.62,0.00
2018-09-07,09:13:12,20.62,0.00
2018-09-07,09:13:13,20.62,-1.99
2018-09-07,09:13:14,20.62,-1.99
2018-09-07,09:13:15,20.62,-1.99
2018-09-07,09:13:16,20.62,-1.99
2018-09-07,09:13:17,20.62,-1.99
2018-09-07,09:13:18,20.62,-1.99
2018-09-07,09:13:19,20.62,-1.99
2018-09-07,09:13:20,20.62,-1.99
2018-09-07,09:13:21,20.62,-1.99
2018-09-07,09:13:22,20.62,0.00
2018-09-07,09:13:23,20.62,-1.99
2018-09-07,09:13:24,20.62,-1.99
2018-09-07,09:13:25,20.62,-1.99
2018-09-07,09:13:26,20.62,-1.99
2018-09-07,09:13:27,20.62,0.00
2018-09-07,09:13:28,20.62,0.00
2018-09-07,09:13:29,20.62,-1.99
2018-09-07,09:13:30,20.62,-1.99
2018-09-07,09:13:31,20.62,-1.99
2018-09-07,09:13:32,20.62,-1.99
2018-09-07,09:13:33,20.62,-1.99
2018-09-07,09:13:34,20.62,-1.99
2018-09-07,09:13:35,20.62,-1.99
2018-09-07,09:13:36,20.62,-1.99
2018-09-07,09:13:37,20.62,0.00
2018-09-07,09:13:38,20.62,-1.99
2018-09-07,09:13:39,20.62,0.00
2018-09-07,09:13:40,20.62,0.00
2018-09-07,09:13:41,20.62,-1.99
2018-09-07,09:13:42,20.62,-1.99
2018-09-07,09:13:43,20.62,-1.99
2018-09-07,09:13:44,20.62,-1.99
2018-09-07,09:13:45,20.62,-1.99
2018-09-07,09:13:46,20.62,-1.99
2018-09-07,09:13:47,20.62,-1.99
2018-09-07,09:13:48,20.62,-1.99
2018-09-07,09:13:49,20.62,0.00
2018-09-07,09:13:50,20.62,0.00
2018-09-07,09:13:51,20.62,0.00
2018-09-07,09:13:52,20.62,-1.99
2018-09-07,09:13:53,20.62,-1.99
2018-09-07,09:13:54,20.62,0.00
2018-09-07,09:13:55,20.62,-1.99
2018-09-07,09:13:56,20.62,-1.99
2018-09-07,09:13:57,20.62,-1.99
2018-09-07,09:13:58,20.62,-1.99
2018-09-07,09:13:59,20.62,-1.99
2018-09-07,09:14:00,20.62,-1.99
2018-09-07,09:14:01,20.62,0.00
2018-09-07,09:14:02,20.62,0.00
2018-09-07,09:14:03,20.62,0.00
2018-09-07,09:14:04,20.62,-1.99
2018-09-07,09:14:05,20.62,0.00
2018-09-07,09:14:06,20.62,-1.99
2018-09-07,09:14:07,20.62,0.00
2018-09-07,09:14:08,20.62,-1.99
2018-09-07,09:14:09,20.62,-1.99
2018-09-07,09:14:10,20.62,0.00
2018-09-07,09:14:11,20.62,-1.99
2018-09-07,09:14:12,20.62,-1.99
2018-09-07,09:14:13,20.62,-1.99
2018-09-07,09:14:14,20.62,0.00
2018-09-07,09:14:15,20.62,-1.99
2018-09-07,09:14:16,20.62,0.00
2018-09-07,09:14:17,20.62,0.00
2018-09-07,09:14:18,20.62,-1.99
2018-09-07,09:14:19,20.62,0.00
2018-09-07,09:14:20,20.62,-1.99
2018-09-07,09:14:21,20.62,-1.99
2018-09-07,09:14:22,20.62,-1.99
2018-09-07,09:14:23,20.62,-1.99
2018-09-07,09:14:24,20.62,0.00
2018-09-07,09:14:25,20.62,-1.99
2018-09-07,09:14:26,20.62,-1.99
2018-09-07,09:14:27,20.62,-1.99
2018-09-07,09:14:28,20.62,-1.99
2018-09-07,09:14:29,20.62,0.00
2018-09-07,09:14:30,20.62,-1.99
2018-09-07,09:14:31,20.62,-1.99
2018-09-07,09:14:32,20.62,-1.99
2018-09-07,09:14:33,20.62,0.00
2018-09-07,09:14:34,20.62,-1.99
2018-09-07,09:14:35,20.62,-1.99
2018-09-07,09:14:36,20.62,-1.99
2018-09-07,09:14:37,20.62,-1.99
2018-09-07,09:14:38,20.62,-1.99
2018-09-07,09:14:39,20.62,-1.99
2018-09-07,09:14:40,20.62,0.00
2018-09-07,09:14:41,20.62,-1.99
2018-09-07,09:14:42,20.62,-1.99
2018-09-07,09:14:43,20.62,-1.99
2018-09-07,09:14:44,20.62,-1.99
2018-09-07,09:14:45,20.62,-1.99
2018-09-07,09:14:46,20.62,-1.99
2018-09-07,09:14:47,20.62,-1.99
2018-09-07,09:14:48,20.62,-1.99
2018-09-07,09:14:49,20.62,-1.99
2018-09-07,09:14:50,20.62,-1.99
2018-09-07,09:14:51,20.62,-1.99
2018-09-07,09:14:52,20.62,-1.99
2018-09-07,09:14:53,20.62,-1.99
2018-09-07,09:14:54,20.62,-1.99
2018-09-07,09:14:55,20.62,-1.99
2018-09-07,09:14:56,20.62,-1.99
2018-09-07,09:14:57,20.62,-1.99
2018-09-07,09:14:58,20.62,0.00
2018-09-07,09:14:59,20.62,-1.99
2018-09-07,09:15:00,20.62,-1.99
2018-09-07,09:15:01,20.62,-1.99
2018-09-07,09:15:02,20.62,-1.99
2018-09-07,09:15:03,20.62,-1.99
2018-09-07,09:15:04,20.62,0.00
2018-09-07,09:15:05,20.62,-1.99
2018-09-07,09:15:06,20.62,-1.99
2018-09-07,09:15:07,20.62,-1.99
2018-09-07,09:15:08,20.62,-1.99
2018-09-07,09:15:09,20.62,-1.99
2018-09-07,09:15:10,20.62,-1.99
2018-09-07,09:15:11,20.62,-1.99
2018-09-07,09:15:12,20.62,-1.99
2018-09-07,09:15:13,20.62,0.00
2018-09-07,09:15:14,20.62,-1.99
2018-09-07,09:15:15,20.62,-1.99
2018-09-07,09:15:16,20.62,-1.99
2018-09-07,09:15:17,20.62,-1.99
2018-09-07,09:15:18,20.62,-1.99
2018-09-07,09:15:19,20.62,0.00
2018-09-07,09:15:20,20.62,-1.99
2018-09-07,09:15:21,20.62,0.00
2018-09-07,09:15:22,20.62,0.00
2018-09-07,09:15:23,20.62,-1.99
2018-09-07,09:15:24,20.62,-1.99
2018-09-07,09:15:25,20.62,0.00
2018-09-07,09:15:26,20.62,-1.99
2018-09-07,09:15:27,20.62,-1.99
2018-09-07,09:15:28,20.62,-1.99
2018-09-07,09:15:29,20.62,-1.99
2018-09-07,09:15:30,20.62,-1.99
2018-09-07,09:15:31,20.62,-1.99
2018-09-07,09:15:32,20.62,0.00
2018-09-07,09:15:33,20.62,-1.99
2018-09-07,09:15:34,20.62,-1.99
2018-09-07,09:15:35,20.62,-1.99
2018-09-07,09:15:36,20.62,-1.99
2018-09-07,09:15:37,20.62,0.00
2018-09-07,09:15:38,20.62,-1.99
2018-09-07,09:15:39,20.62,-1.99
2018-09-07,09:15:40,20.62,0.00
2018-09-07,09:15:41,20.62,-1.99
2018-09-07,09:15:42,20.62,-1.99
2018-09-07,09:15:43,20.62,-1.99
2018-09-07,09:15:44,20.62,-1.99
2018-09-07,09:15:45,20.62,0.00
2018-09-07,09:15:46,20.62,-1.99
2018-09-07,09:15:47,20.62,-1.99
2018-09-07,09:15:48,20.62,-1.99
2018-09-07,09:15:49,20.62,-1.99
2018-09-07,09:15:50,20.62,-1.99
2018-09-07,09:15:51,20.62,-1.99
2018-09-07,09:15:52,20.62,0.00
2018-09-07,09:15:53,20.62,0.00
2018-09-07,09:15:54,20.62,-1.99
2018-09-07,09:15:55,20.62,-1.99
2018-09-07,09:15:56,20.62,-1.99
2018-09-07,09:15:57,20.62,-1.99
2018-09-07,09:15:58,20.62,-1.99
2018-09-07,09:15:59,20.62,-1.99
2018-09-07,09:16:00,20.62,-1.99
2018-09-07,09:16:01,20.62,-1.99
2018-09-07,09:16:02,20.62,0.00
2018-09-07,09:16:03,20.62,-1.99
2018-09-07,09:16:04,20.62,-1.99
2018-09-07,09:16:05,20.62,-1.99
2018-09-07,09:16:06,20.62,-1.99
2018-09-07,09:16:07,20.62,-1.99
2018-09-07,09:16:08,20.62,-1.99
2018-09-07,09:16:09,20.62,-1.99
2018-09-07,09:16:10,20.62,-1.99
2018-09-07,09:16:11,20.62,-1.99
2018-09-07,09:16:12,20.62,-1.99
2018-09-07,09:16:13,20.62,0.00
2018-09-07,09:16:14,20.62,-1.99
2018-09-07,09:16:15,20.62,-1.99
2018-09-07,09:16:16,20.62,-1.99
2018-09-07,09:16:17,20.62,-1.99
2018-09-07,09:16:18,20.62,-1.99
2018-09-07,09:16:19,20.62,-1.99
2018-09-07,09:16:20,20.62,0.00
2018-09-07,09:16:21,20.62,-1.99
2018-09-07,09:16:22,20.62,-1.99
2018-09-07,09:16:23,20.62,-1.99
2018-09-07,09:16:24,20.62,-1.99
2018-09-07,09:16:25,20.62,-1.99
2018-09-07,09:16:26,20.62,-1.99
2018-09-07,09:16:27,20.62,-1.99
2018-09-07,09:16:28,20.62,-1.99
2018-09-07,09:16:29,20.62,-1.99
2018-09-07,09:16:30,20.62,-1.99
2018-09-07,09:16:31,20.62,-1.99
2018-09-07,09:16:32,20.62,-1.99
2018-09-07,09:16:33,20.62,-1.99
2018-09-07,09:16:34,20.62,0.00
2018-09-07,09:16:35,20.62,-1.99
2018-09-07,09:16:36,20.62,-1.99
2018-09-07,09:16:37,20.62,0.00
2018-09-07,09:16:38,20.62,0.00
2018-09-07,09:16:39,20.62,-1.99
2018-09-07,09:16:40,20.62,-1.99
2018-09-07,09:16:41,20.62,-1.99
2018-09-07,09:16:42,20.62,-1.99
2018-09-07,09:16:43,20.62,0.00
2018-09-07,09:16:44,20.62,-1.99
2018-09-07,09:16:45,20.62,-1.99
2018-09-07,09:16:46,20.62,-1.99
2018-09-07,09:16:47,20.62,-1.99
2018-09-07,09:16:48,20.62,-1.99
2018-09-07,09:16:49,20.62,-1.99
2018-09-07,09:16:50,20.62,-1.99
2018-09-07,09:16:51,20.62,-1.99
2018-09-07,09:16:52,20.62,-1.99
2018-09-07,09:16:53,20.62,-1.99
2018-09-07,09:16:54,20.62,-1.99
2018-09-07,09:16:55,20.62,-1.99
2018-09-07,09:16:56,20.62,-1.99
2018-09-07,09:16:57,20.62,0.00
2018-09-07,09:16:58,20.62,-1.99
2018-09-07,09:16:59,20.62,-1.99
2018-09-07,09:17:00,20.62,-1.99
2018-09-07,09:17:01,20.62,-1.99
2018-09-07,09:17:02,20.62,-1.99
2018-09-07,09:17:03,20.62,0.00
2018-09-07,09:17:04,20.62,-1.99
2018-09-07,09:17:05,20.62,-1.99
2018-09-07,09:17:06,20.62,0.00
2018-09-07,09:17:07,20.62,0.00
2018-09-07,09:17:08,20.62,-1.99
2018-09-07,09:17:09,20.62,-1.99
2018-09-07,09:17:10,20.62,0.00
2018-09-07,09:17:11,20.62,0.00
2018-09-07,09:17:12,20.62,-1.99
2018-09-07,09:17:13,20.62,-1.99
2018-09-07,09:17:14,20.62,-1.99
2018-09-07,09:17:15,20.62,-1.99
2018-09-07,09:17:16,20.62,-1.99
2018-09-07,09:17:17,20.62,-1.99
2018-09-07,09:17:18,20.62,-1.99
2018-09-07,09:17:19,20.62,-1.99
2018-09-07,09:17:20,20.62,-1.99
2018-09-07,09:17:21,20.62,-1.99
2018-09-07,09:17:22,20.62,-1.99
2018-09-07,09:17:23,20.62,-1.99
2018-09-07,09:17:24,20.62,-1.99
2018-09-07,09:17:25,20.62,-1.99
2018-09-07,09:17:26,20.62,-1.99
2018-09-07,09:17:27,20.62,-1.99
2018-09-07,09:17:28,20.62,-1.99
2018-09-07,09:17:29,20.62,-1.99
2018-09-07,09:17:30,20.62,-1.99
2018-09-07,09:17:31,20.62,-1.99
2018-09-07,09:17:32,20.62,-1.99
2018-09-07,09:17:33,20.62,-1.99
2018-09-07,09:17:34,20.62,-1.99
2018-09-07,09:17:35,20.62,-1.99
2018-09-07,09:17:36,20.62,-1.99
2018-09-07,09:17:37,20.62,-1.99
2018-09-07,09:17:38,20.62,0.00
2018-09-07,09:17:39,20.62,-1.99
2018-09-07,09:17:40,20.62,-1.99
2018-09-07,09:17:41,20.62,-1.99
2018-09-07,09:17:42,20.62,-1.99
2018-09-07,09:17:43,20.62,-1.99
2018-09-07,09:17:44,20.62,-1.99
2018-09-07,09:17:45,20.62,0.00
2018-09-07,09:17:46,20.62,-1.99
2018-09-07,09:17:47,20.62,-1.99
2018-09-07,09:17:48,20.62,-1.99
2018-09-07,09:17:49,20.62,-1.99
2018-09-07,09:17:50,20.62,-1.99
2018-09-07,09:17:51,20.62,-1.99
2018-09-07,09:17:52,20.62,-1.99
2018-09-07,09:17:53,20.62,-1.99
2018-09-07,09:17:54,20.62,-1.99
2018-09-07,09:17:55,20.62,-1.99
2018-09-07,09:17:56,20.62,0.00
2018-09-07,09:17:57,20.62,-1.99
2018-09-07,09:17:58,20.62,-1.99
2018-09-07,09:17:59,20.62,-1.99
2018-09-07,09:18:00,20.62,-1.99
2018-09-07,09:18:01,20.62,-1.99
2018-09-07,09:18:02,20.62,-1.99
2018-09-07,09:18:03,20.62,-1.99
2018-09-07,09:18:04,20.62,-1.99
2018-09-07,09:18:05,20.62,-1.99
2018-09-07,09:18:06,20.62,0.00
2018-09-07,09:18:07,20.62,-1.99
2018-09-07,09:18:08,20.62,0.00
2018-09-07,09:18:09,20.62,-1.99
2018-09-07,09:18:10,20.62,-1.99
2018-09-07,09:18:11,20.62,-1.99
2018-09-07,09:18:12,20.62,-1.99
2018-09-07,09:18:13,20.62,0.00
2018-09-07,09:18:14,20.62,0.00
2018-09-07,09:18:15,20.62,0.00
2018-09-07,09:18:16,20.62,-1.99
2018-09-07,09:18:17,20.62,0.00
2018-09-07,09:18:18,20.62,-1.99
2018-09-07,09:18:19,20.62,-1.99
2018-09-07,09:18:20,20.62,-1.99
2018-09-07,09:18:21,20.62,-1.99
2018-09-07,09:18:22,20.62,-1.99
2018-09-07,09:18:23,20.62,-1.99
2018-09-07,09:18:24,20.62,-1.99
2018-09-07,09:18:25,20.62,-1.99
2018-09-07,09:18:26,20.62,-1.99
2018-09-07,09:18:27,20.62,-1.99
2018-09-07,09:18:28,20.62,0.00
2018-09-07,09:18:29,20.62,-1.99
2018-09-07,09:18:30,20.62,-1.99
2018-09-07,09:18:31,20.62,-1.99
2018-09-07,09:18:32,20.62,0.00
2018-09-07,09:18:33,20.62,-1.99
2018-09-07,09:18:34,20.62,-1.99
2018-09-07,09:18:35,20.62,-1.99
2018-09-07,09:18:36,20.62,-1.99
2018-09-07,09:18:37,20.62,-1.99
2018-09-07,09:18:38,20.62,-1.99
2018-09-07,09:18:39,20.62,0.00
2018-09-07,09:18:40,20.62,-1.99
2018-09-07,09:18:41,20.62,-1.99
2018-09-07,09:18:42,20.62,-1.99
2018-09-07,09:18:43,20.62,-1.99
2018-09-07,09:18:44,20.62,-1.99
2018-09-07,09:18:45,20.62,-1.99
2018-09-07,09:18:46,20.62,0.00
2018-09-07,09:18:47,20.62,0.00
2018-09-07,09:18:48,20.62,-1.99
2018-09-07,09:18:49,20.62,-1.99
2018-09-07,09:18:50,20.62,-1.99
2018-09-07,09:18:51,20.62,-1.99
2018-09-07,09:18:52,20.62,-1.99
2018-09-07,09:18:53,20.62,0.00
2018-09-07,09:18:54,20.62,-1.99
2018-09-07,09:18:55,20.62,0.00
2018-09-07,09:18:56,20.62,-1.99
2018-09-07,09:18:57,20.62,-1.99
2018-09-07,09:18:58,20.62,-1.99
2018-09-07,09:18:59,20.62,-1.99
2018-09-07,09:19:00,20.62,-1.99
2018-09-07,09:19:01,20.62,-1.99
2018-09-07,09:19:02,20.62,-1.99
2018-09-07,09:19:03,20.62,-1.99
2018-09-07,09:19:04,20.62,-1.99
2018-09-07,09:19:05,20.62,-1.99
2018-09-07,09:19:06,20.62,-1.99
2018-09-07,09:19:07,20.62,-1.99
2018-09-07,09:19:08,20.62,-1.99
2018-09-07,09:19:09,20.62,-1.99
2018-09-07,09:19:10,20.62,-1.99
2018-09-07,09:19:11,20.62,-1.99
2018-09-07,09:19:12,20.62,-1.99
2018-09-07,09:19:13,20.62,-1.99
2018-09-07,09:19:14,20.62,-1.99
2018-09-07,09:19:15,20.62,-1.99
2018-09-07,09:19:16,20.62,-1.99
2018-09-07,09:19:17,20.62,-1.99
2018-09-07,09:19:18,20.62,-1.99
2018-09-07,09:19:19,20.62,-1.99
2018-09-07,09:19:20,20.62,-1.99
2018-09-07,09:19:21,20.62,-1.99
2018-09-07,09:19:22,20.62,-1.99
2018-09-07,09:19:23,20.62,-1.99
2018-09-07,09:19:24,20.62,-1.99
2018-09-07,09:19:25,20.62,-1.99
2018-09-07,09:19:26,20.62,-1.99
2018-09-07,09:19:27,20.62,-1.99
2018-09-07,09:19:28,20.62,-1.99
2018-09-07,09:19:29,20.62,-1.99
2018-09-07,09:19:30,20.62,-1.99
2018-09-07,09:19:31,20.62,-1.99
2018-09-07,09:19:32,20.62,-1.99
2018-09-07,09:19:33,20.62,-1.99
2018-09-07,09:19:34,20.62,-1.99
2018-09-07,09:19:35,20.62,-1.99
2018-09-07,09:19:36,20.62,-1.99
2018-09-07,09:19:37,20.62,-1.99
2018-09-07,09:19:38,20.62,-1.99
2018-09-07,09:19:39,20.62,-1.99
2018-09-07,09:19:40,20.62,-1.99
2018-09-07,09:19:41,20.62,-1.99
2018-09-07,09:19:42,20.62,-1.99
2018-09-07,09:19:43,20.62,-1.99
2018-09-07,09:19:44,20.62,-1.99
2018-09-07,09:19:45,20.62,-1.99
2018-09-07,09:19:46,20.62,-1.99
2018-09-07,09:19:47,20.62,-1.99
2018-09-07,09:19:48,20.62,-1.99
2018-09-07,09:19:49,20.62,-1.99
2018-09-07,09:19:50,20.62,-1.99
2018-09-07,09:19:51,20.62,-1.99
2018-09-07,09:19:52,20.62,-1.99
2018-09-07,09:19:53,20.62,-1.99
2018-09-07,09:19:54,20.62,-1.99
2018-09-07,09:19:55,20.62,-1.99
2018-09-07,09:19:56,20.62,-1.99
2018-09-07,09:19:57,20.62,-1.99
2018-09-07,09:19:58,20.62,-1.99
2018-09-07,09:19:59,20.62,-1.99
2018-09-07,09:20:00,20.62,-1.99
2018-09-07,09:20:01,20.62,-1.99
2018-09-07,09:20:02,20.62,-1.99
2018-09-07,09:20:03,20.62,-1.99
2018-09-07,09:20:04,20.62,-1.99
2018-09-07,09:20:05,20.62,-1.99
2018-09-07,09:20:06,20.62,-1.99
2018-09-07,09:20:07,20.62,-1.99
2018-09-07,09:20:08,20.62,-1.99
2018-09-07,09:20:09,20.62,-1.99
2018-09-07,09:20:10,20.62,-1.99
2018-09-07,09:20:11,20.62,-1.99
2018-09-07,09:20:12,20.62,-1.99
2018-09-07,09:20:13,20.62,-1.99
2018-09-07,09:20:14,20.62,-1.99
2018-09-07,09:20:15,20.62,-1.99
2018-09-07,09:20:16,20.62,-1.99
2018-09-07,09:20:17,20.62,-1.99
2018-09-07,09:20:18,20.62,-1.99
2018-09-07,09:20:19,20.62,-1.99
2018-09-07,09:20:20,20.62,-1.99
2018-09-07,09:20:21,20.62,-1.99
2018-09-07,09:20:22,20.62,-1.99
2018-09-07,09:20:23,20.62,-1.99
2018-09-07,09:20:24,20.62,-1.99
2018-09-07,09:20:25,20.62,-1.99
2018-09-07,09:20:26,20.62,-1.99
2018-09-07,09:20:27,20.62,-1.99
2018-09-07,09:20:28,20.62,-1.99
2018-09-07,09:20:29,20.62,-1.99
2018-09-07,09:20:30,20.52,-1.99
2018-09-07,09:20:31,20.52,-1.99
2018-09-07,09:20:32,20.52,-1.99
2018-09-07,09:20:33,20.52,-1.99
2018-09-07,09:20:34,20.52,-1.99
2018-09-07,09:20:35,20.52,-1.99
2018-09-07,09:20:36,20.52,-1.99
2018-09-07,09:20:37,20.52,-1.99
2018-09-07,09:20:38,20.52,-1.99
2018-09-07,09:20:39,20.52,-1.99
2018-09-07,09:20:40,20.52,-1.99
2018-09-07,09:20:41,20.52,-1.99
2018-09-07,09:20:42,20.52,-1.99
2018-09-07,09:20:43,20.42,-1.99
2018-09-07,09:20:44,20.32,-1.99
2018-09-07,09:20:45,20.32,-1.99
2018-09-07,09:20:46,20.32,-1.99
2018-09-07,09:20:47,20.32,-1.99
2018-09-07,09:20:48,20.32,-1.99
2018-09-07,09:20:49,20.32,0.00
2018-09-07,09:20:50,20.32,-1.99
2018-09-07,09:20:51,20.32,-1.99
2018-09-07,09:20:52,20.21,-1.99
2018-09-07,09:20:53,20.21,-1.99
2018-09-07,09:20:54,20.21,-1.99
2018-09-07,09:20:55,20.11,-1.99
2018-09-07,09:20:56,20.21,-1.99
2018-09-07,09:20:57,20.11,-1.99
2018-09-07,09:20:58,20.21,-1.99
2018-09-07,09:20:59,20.21,-1.99
2018-09-07,09:21:00,20.32,-1.99
2018-09-07,09:21:01,20.32,-1.99
2018-09-07,09:21:02,20.32,-1.99
2018-09-07,09:21:03,20.32,-1.99
2018-09-07,09:21:04,20.32,-3.98
2018-09-07,09:21:05,20.32,-1.99
2018-09-07,09:21:06,20.32,-1.99
2018-09-07,09:21:07,20.32,-1.99
2018-09-07,09:21:08,20.32,-1.99
2018-09-07,09:21:09,20.42,-3.98
2018-09-07,09:21:10,20.42,-3.98
2018-09-07,09:21:11,20.32,-1.99
2018-09-07,09:21:12,20.32,-1.99
2018-09-07,09:21:13,20.32,-1.99
2018-09-07,09:21:14,20.42,-3.98
2018-09-07,09:21:15,20.42,-3.98
2018-09-07,09:21:16,20.42,-3.98
2018-09-07,09:21:17,20.42,-3.98
2018-09-07,09:21:18,20.52,-1.99
2018-09-07,09:21:19,20.52,-3.98
2018-09-07,09:21:20,20.52,-3.98
2018-09-07,09:21:21,20.42,-3.98
2018-09-07,09:21:22,20.52,-3.98
2018-09-07,09:21:23,20.42,-3.98
2018-09-07,09:21:24,20.42,-3.98
2018-09-07,09:21:25,20.42,-3.98
2018-09-07,09:21:26,20.42,-3.98
2018-09-07,09:21:27,20.42,-1.99
2018-09-07,09:21:28,20.52,-3.98
2018-09-07,09:21:29,20.52,-1.99
2018-09-07,09:21:30,20.62,-1.99
2018-09-07,09:21:31,20.62,-1.99
2018-09-07,09:21:32,20.52,0.00
2018-09-07,09:21:33,20.52,-1.99
2018-09-07,09:21:34,20.52,-1.99
2018-09-07,09:21:35,20.52,-1.99
2018-09-07,09:21:36,20.52,-1.99
2018-09-07,09:21:37,20.52,-1.99
2018-09-07,09:21:38,20.52,-1.99
2018-09-07,09:21:39,20.52,-1.99
2018-09-07,09:21:40,20.52,-1.99
2018-09-07,09:21:41,20.52,-1.99
2018-09-07,09:21:42,20.52,-1.99
2018-09-07,09:21:43,20.52,-1.99
2018-09-07,09:21:44,20.52,-1.99
2018-09-07,09:21:45,20.52,-1.99
2018-09-07,09:21:46,20.52,-1.99
2018-09-07,09:21:47,20.52,-1.99
2018-09-07,09:21:48,20.52,-1.99
2018-09-07,09:21:49,20.52,-1.99
